sample_id	tool	wall_time_ms	peak_mem_kb	n_genes	n_variants
NA06995	GenomeGuard	80.789	477.2	20	22
NA06997	GenomeGuard	72.286	476.7	20	22
NA07000	GenomeGuard	53.24	475.2	20	22
NA07014	GenomeGuard	56.081	477.4	20	22
NA07019	GenomeGuard	58.622	476.6	20	22
NA07022	GenomeGuard	50.861	476.0	20	22
NA07029	GenomeGuard	64.846	475.6	20	22
NA07031	GenomeGuard	60.76	476.2	20	22
NA07034	GenomeGuard	60.425	476.2	20	22
NA07037	GenomeGuard	66.132	477.1	20	22
NA07045	GenomeGuard	61.128	475.9	20	22
NA07048	GenomeGuard	64.912	476.4	20	22
NA07051	GenomeGuard	69.28	475.5	20	22
NA07055	GenomeGuard	71.223	475.9	20	22
NA07056	GenomeGuard	69.157	476.5	20	22
NA07345	GenomeGuard	74.487	475.3	20	22
NA07346	GenomeGuard	76.198	476.5	20	22
NA07347	GenomeGuard	75.287	475.6	20	22
NA07348	GenomeGuard	78.487	476.5	20	22
NA07349	GenomeGuard	78.918	476.0	20	22
NA07357	GenomeGuard	73.189	476.7	20	22
NA07435	GenomeGuard	65.469	475.6	20	22
NA10830	GenomeGuard	67.78	476.0	20	22
NA10831	GenomeGuard	70.457	476.3	20	22
NA10835	GenomeGuard	78.594	476.3	20	22
NA10836	GenomeGuard	68.426	475.9	20	22
NA10837	GenomeGuard	62.797	476.7	20	22
NA10838	GenomeGuard	67.662	477.2	20	22
NA10839	GenomeGuard	72.171	475.7	20	22
NA10840	GenomeGuard	68.06	475.3	20	22
NA10842	GenomeGuard	63.632	475.7	20	22
NA10843	GenomeGuard	67.864	475.7	20	22
NA10845	GenomeGuard	69.511	475.7	20	22
NA10846	GenomeGuard	64.993	475.9	20	22
NA10847	GenomeGuard	65.677	475.9	20	22
NA10851	GenomeGuard	67.291	476.5	20	22
NA10852	GenomeGuard	68.93	476.2	20	22
NA10854	GenomeGuard	64.416	475.4	20	22
NA10855	GenomeGuard	71.165	476.9	20	22
NA10856	GenomeGuard	69.253	475.8	20	22
NA10857	GenomeGuard	56.328	475.9	20	22
NA10859	GenomeGuard	60.861	476.5	20	22
NA10860	GenomeGuard	72.357	475.9	20	22
NA10861	GenomeGuard	68.912	476.4	20	22
NA10863	GenomeGuard	71.059	475.8	20	22
NA10864	GenomeGuard	69.605	475.2	20	22
NA10865	GenomeGuard	70.4	476.4	20	22
NA11829	GenomeGuard	69.527	476.3	20	22
NA11830	GenomeGuard	68.46	475.5	20	22
NA11831	GenomeGuard	55.335	476.0	20	22
NA11832	GenomeGuard	68.338	477.4	20	22
NA11839	GenomeGuard	58.028	476.0	20	22
NA11840	GenomeGuard	56.392	476.2	20	22
NA11843	GenomeGuard	51.645	476.2	20	22
NA11881	GenomeGuard	49.76	476.5	20	22
NA11882	GenomeGuard	54.705	475.4	20	22
NA11891	GenomeGuard	60.858	475.6	20	22
NA11892	GenomeGuard	73.94	476.0	20	22
NA11893	GenomeGuard	75.726	476.4	20	22
NA11894	GenomeGuard	72.254	475.4	20	22
NA11917	GenomeGuard	68.965	476.5	20	22
NA11918	GenomeGuard	66.493	477.3	20	22
NA11919	GenomeGuard	64.592	477.1	20	22
NA11920	GenomeGuard	53.447	475.9	20	22
NA11930	GenomeGuard	59.166	476.7	20	22
NA11931	GenomeGuard	56.814	477.3	20	22
NA11932	GenomeGuard	52.473	476.7	20	22
NA11933	GenomeGuard	59.437	476.5	20	22
NA11992	GenomeGuard	66.148	477.2	20	22
NA11993	GenomeGuard	65.97	475.3	20	22
NA11994	GenomeGuard	66.034	477.0	20	22
NA11995	GenomeGuard	63.244	476.3	20	22
NA12003	GenomeGuard	64.822	476.4	20	22
NA12004	GenomeGuard	57.803	475.3	20	22
NA12005	GenomeGuard	65.879	476.7	20	22
NA12006	GenomeGuard	67.464	475.5	20	22
NA12043	GenomeGuard	65.028	475.5	20	22
NA12044	GenomeGuard	75.862	477.3	20	22
NA12045	GenomeGuard	67.374	475.7	20	22
NA12046	GenomeGuard	61.19	475.3	20	22
NA12056	GenomeGuard	62.357	475.9	20	22
NA12057	GenomeGuard	62.298	475.3	20	22
NA12058	GenomeGuard	63.579	476.2	20	22
NA12144	GenomeGuard	57.159	476.7	20	22
NA12145	GenomeGuard	61.364	475.8	20	22
NA12146	GenomeGuard	65.257	476.6	20	22
NA12154	GenomeGuard	71.441	476.3	20	22
NA12155	GenomeGuard	71.099	476.0	20	22
NA12156	GenomeGuard	62.112	475.2	20	22
NA12234	GenomeGuard	59.163	476.2	20	22
NA12236	GenomeGuard	58.019	476.3	20	22
NA12239	GenomeGuard	53.35	476.0	20	22
NA12248	GenomeGuard	52.921	477.2	20	22
NA12249	GenomeGuard	67.752	476.2	20	22
NA12264	GenomeGuard	73.161	475.5	20	22
NA12272	GenomeGuard	75.178	475.4	20	22
NA12273	GenomeGuard	67.059	476.4	20	22
NA12274	GenomeGuard	58.148	476.2	20	22
NA12275	GenomeGuard	67.222	475.6	20	22
NA12282	GenomeGuard	67.43	476.2	20	22
NA12283	GenomeGuard	66.232	476.4	20	22
NA12286	GenomeGuard	60.967	476.4	20	22
NA12287	GenomeGuard	49.426	475.7	20	22
NA12329	GenomeGuard	57.979	476.2	20	22
NA12335	GenomeGuard	68.746	475.9	20	22
NA12336	GenomeGuard	65.424	476.9	20	22
NA12340	GenomeGuard	69.209	475.7	20	22
NA12341	GenomeGuard	63.72	476.1	20	22
NA12342	GenomeGuard	67.765	476.4	20	22
NA12343	GenomeGuard	70.357	476.1	20	22
NA12344	GenomeGuard	67.132	477.3	20	22
NA12347	GenomeGuard	62.353	476.5	20	22
NA12348	GenomeGuard	71.166	476.2	20	22
NA12376	GenomeGuard	72.811	476.2	20	22
NA12383	GenomeGuard	71.557	475.9	20	22
NA12386	GenomeGuard	66.871	476.1	20	22
NA12399	GenomeGuard	68.508	475.4	20	22
NA12400	GenomeGuard	66.435	476.2	20	22
NA12413	GenomeGuard	66.718	476.6	20	22
NA12414	GenomeGuard	67.391	476.0	20	22
NA12485	GenomeGuard	68.547	475.7	20	22
NA12489	GenomeGuard	69.242	476.6	20	22
NA12546	GenomeGuard	68.781	476.9	20	22
NA12707	GenomeGuard	72.814	477.3	20	22
NA12716	GenomeGuard	65.287	476.5	20	22
NA12717	GenomeGuard	58.153	475.7	20	22
NA12718	GenomeGuard	57.041	476.1	20	22
NA12739	GenomeGuard	50.222	476.8	20	22
NA12740	GenomeGuard	71.626	476.5	20	22
NA12748	GenomeGuard	73.117	477.4	20	22
NA12749	GenomeGuard	68.673	476.9	20	22
NA12750	GenomeGuard	71.937	476.4	20	22
NA12751	GenomeGuard	65.323	477.2	20	22
NA12752	GenomeGuard	53.413	476.1	20	22
NA12753	GenomeGuard	50.897	476.5	20	22
NA12760	GenomeGuard	57.571	476.5	20	22
NA12761	GenomeGuard	60.485	476.2	20	22
NA12762	GenomeGuard	54.549	477.1	20	22
NA12763	GenomeGuard	57.243	477.3	20	22
NA12766	GenomeGuard	55.574	477.2	20	22
NA12767	GenomeGuard	55.556	475.6	20	22
NA12775	GenomeGuard	61.812	476.2	20	22
NA12776	GenomeGuard	63.069	475.9	20	22
NA12777	GenomeGuard	66.083	476.7	20	22
NA12778	GenomeGuard	58.734	476.1	20	22
NA12801	GenomeGuard	66.878	476.7	20	22
NA12802	GenomeGuard	55.533	476.3	20	22
NA12812	GenomeGuard	68.655	476.5	20	22
NA12813	GenomeGuard	72.034	476.9	20	22
NA12814	GenomeGuard	48.337	476.3	20	22
NA12815	GenomeGuard	58.899	476.6	20	22
NA12817	GenomeGuard	62.93	475.4	20	22
NA12818	GenomeGuard	61.233	476.0	20	22
NA12827	GenomeGuard	61.577	476.1	20	22
NA12828	GenomeGuard	59.909	475.4	20	22
NA12829	GenomeGuard	72.03	475.7	20	22
NA12830	GenomeGuard	64.977	475.9	20	22
NA12832	GenomeGuard	64.328	475.7	20	22
NA12842	GenomeGuard	62.416	476.1	20	22
NA12843	GenomeGuard	60.375	476.8	20	22
NA12864	GenomeGuard	61.487	475.9	20	22
NA12865	GenomeGuard	56.729	477.7	20	22
NA12872	GenomeGuard	61.652	475.8	20	22
NA12873	GenomeGuard	62.48	477.7	20	22
NA12874	GenomeGuard	73.213	477.3	20	22
NA12875	GenomeGuard	72.823	476.3	20	22
NA12877	GenomeGuard	65.444	476.4	20	22
NA12878	GenomeGuard	72.499	476.7	20	22
NA12889	GenomeGuard	66.335	475.8	20	22
NA12890	GenomeGuard	62.736	476.2	20	22
NA12891	GenomeGuard	63.673	476.8	20	22
NA12892	GenomeGuard	59.159	476.2	20	22
NA18484	GenomeGuard	58.648	475.6	20	22
NA18485	GenomeGuard	59.265	476.2	20	22
NA18486	GenomeGuard	64.518	476.7	20	22
NA18487	GenomeGuard	68.437	476.2	20	22
NA18488	GenomeGuard	64.33	475.8	20	22
NA18489	GenomeGuard	66.832	475.6	20	22
NA18497	GenomeGuard	61.576	476.7	20	22
NA18498	GenomeGuard	54.991	476.3	20	22
NA18499	GenomeGuard	53.751	476.2	20	22
NA18500	GenomeGuard	61.484	477.3	20	22
NA18501	GenomeGuard	71.802	476.0	20	22
NA18502	GenomeGuard	64.12	476.8	20	22
NA18503	GenomeGuard	56.855	475.3	20	22
NA18504	GenomeGuard	58.432	477.5	20	22
NA18505	GenomeGuard	64.374	477.4	20	22
NA18506	GenomeGuard	56.203	477.1	20	22
NA18507	GenomeGuard	66.928	477.2	20	22
NA18508	GenomeGuard	57.434	475.9	20	22
NA18510	GenomeGuard	64.69	476.7	20	22
NA18511	GenomeGuard	60.956	476.3	20	22
NA18515	GenomeGuard	64.902	475.4	20	22
NA18516	GenomeGuard	71.519	475.8	20	22
NA18517	GenomeGuard	67.675	476.7	20	22
NA18518	GenomeGuard	62.05	475.5	20	22
NA18519	GenomeGuard	58.634	476.6	20	22
NA18520	GenomeGuard	59.099	476.2	20	22
NA18521	GenomeGuard	69.278	476.1	20	22
NA18522	GenomeGuard	76.713	475.6	20	22
NA18523	GenomeGuard	72.703	476.5	20	22
NA18525	GenomeGuard	70.862	476.0	20	22
NA18526	GenomeGuard	56.667	477.7	20	22
NA18528	GenomeGuard	59.597	475.7	20	22
NA18530	GenomeGuard	63.859	476.8	20	22
NA18531	GenomeGuard	59.84	476.5	20	22
NA18532	GenomeGuard	63.308	476.3	20	22
NA18533	GenomeGuard	59.762	475.8	20	22
NA18534	GenomeGuard	52.477	476.1	20	22
NA18535	GenomeGuard	50.092	475.3	20	22
NA18536	GenomeGuard	52.674	476.6	20	22
NA18537	GenomeGuard	47.497	476.9	20	22
NA18538	GenomeGuard	49.915	477.0	20	22
NA18539	GenomeGuard	56.089	475.2	20	22
NA18541	GenomeGuard	55.26	475.7	20	22
NA18542	GenomeGuard	55.549	477.1	20	22
NA18543	GenomeGuard	65.967	476.4	20	22
NA18544	GenomeGuard	61.631	477.1	20	22
NA18545	GenomeGuard	62.925	475.6	20	22
NA18546	GenomeGuard	63.151	476.3	20	22
NA18547	GenomeGuard	59.663	476.1	20	22
NA18548	GenomeGuard	60.997	476.0	20	22
NA18549	GenomeGuard	59.116	475.3	20	22
NA18550	GenomeGuard	55.367	476.5	20	22
NA18552	GenomeGuard	61.508	477.3	20	22
NA18553	GenomeGuard	65.273	477.0	20	22
NA18555	GenomeGuard	63.842	476.7	20	22
NA18557	GenomeGuard	59.233	475.7	20	22
NA18558	GenomeGuard	60.351	475.9	20	22
NA18559	GenomeGuard	59.419	476.3	20	22
NA18560	GenomeGuard	61.751	476.7	20	22
NA18561	GenomeGuard	60.285	475.5	20	22
NA18562	GenomeGuard	59.242	476.5	20	22
NA18563	GenomeGuard	69.213	476.4	20	22
NA18564	GenomeGuard	73.128	475.8	20	22
NA18565	GenomeGuard	51.689	476.8	20	22
NA18566	GenomeGuard	70.96	476.7	20	22
NA18567	GenomeGuard	67.703	476.7	20	22
NA18570	GenomeGuard	61.664	477.0	20	22
NA18571	GenomeGuard	62.908	475.6	20	22
NA18572	GenomeGuard	59.25	475.9	20	22
NA18573	GenomeGuard	58.749	476.2	20	22
NA18574	GenomeGuard	59.015	476.4	20	22
NA18577	GenomeGuard	56.775	475.7	20	22
NA18579	GenomeGuard	59.63	475.9	20	22
NA18582	GenomeGuard	60.113	476.2	20	22
NA18591	GenomeGuard	70.454	476.5	20	22
NA18592	GenomeGuard	62.741	476.4	20	22
NA18593	GenomeGuard	63.845	475.8	20	22
NA18595	GenomeGuard	62.927	476.3	20	22
NA18596	GenomeGuard	61.398	475.9	20	22
NA18597	GenomeGuard	60.947	476.3	20	22
NA18599	GenomeGuard	60.97	476.3	20	22
NA18602	GenomeGuard	62.126	476.0	20	22
NA18603	GenomeGuard	50.447	476.5	20	22
NA18605	GenomeGuard	60.691	476.2	20	22
NA18606	GenomeGuard	55.891	477.5	20	22
NA18608	GenomeGuard	55.111	476.9	20	22
NA18609	GenomeGuard	55.728	475.5	20	22
NA18610	GenomeGuard	63.693	475.9	20	22
NA18611	GenomeGuard	66.34	476.7	20	22
NA18612	GenomeGuard	63.215	476.4	20	22
NA18613	GenomeGuard	65.971	475.6	20	22
NA18614	GenomeGuard	64.813	476.1	20	22
NA18615	GenomeGuard	63.807	477.0	20	22
NA18616	GenomeGuard	62.506	476.7	20	22
NA18617	GenomeGuard	78.447	476.5	20	22
NA18618	GenomeGuard	72.915	476.4	20	22
NA18619	GenomeGuard	71.835	477.8	20	22
NA18620	GenomeGuard	50.717	475.7	20	22
NA18621	GenomeGuard	48.723	476.7	20	22
NA18622	GenomeGuard	50.334	475.9	20	22
NA18623	GenomeGuard	86.227	477.7	20	22
NA18624	GenomeGuard	56.935	475.5	20	22
NA18625	GenomeGuard	47.438	475.9	20	22
NA18626	GenomeGuard	47.49	476.2	20	22
NA18627	GenomeGuard	51.509	476.1	20	22
NA18628	GenomeGuard	62.479	476.3	20	22
NA18629	GenomeGuard	65.664	475.7	20	22
NA18630	GenomeGuard	66.911	476.7	20	22
NA18631	GenomeGuard	65.9	476.1	20	22
NA18632	GenomeGuard	73.266	476.5	20	22
NA18633	GenomeGuard	73.685	476.1	20	22
NA18634	GenomeGuard	70.193	476.2	20	22
NA18635	GenomeGuard	65.565	476.1	20	22
NA18636	GenomeGuard	63.128	475.9	20	22
NA18637	GenomeGuard	65.626	477.6	20	22
NA18638	GenomeGuard	67.004	475.3	20	22
NA18639	GenomeGuard	66.233	476.3	20	22
NA18640	GenomeGuard	68.812	476.6	20	22
NA18641	GenomeGuard	69.669	476.5	20	22
NA18642	GenomeGuard	66.62	476.0	20	22
NA18643	GenomeGuard	57.821	476.6	20	22
NA18644	GenomeGuard	61.91	476.1	20	22
NA18645	GenomeGuard	67.04	475.8	20	22
NA18646	GenomeGuard	68.345	475.8	20	22
NA18647	GenomeGuard	66.708	475.9	20	22
NA18648	GenomeGuard	68.568	475.8	20	22
NA18740	GenomeGuard	69.215	476.3	20	22
NA18745	GenomeGuard	70.913	477.1	20	22
NA18747	GenomeGuard	70.683	476.9	20	22
NA18748	GenomeGuard	61.627	476.5	20	22
NA18749	GenomeGuard	65.68	476.4	20	22
NA18757	GenomeGuard	62.486	475.6	20	22
NA18852	GenomeGuard	67.465	475.4	20	22
NA18853	GenomeGuard	76.724	475.8	20	22
NA18854	GenomeGuard	77.089	476.2	20	22
NA18855	GenomeGuard	54.234	476.6	20	22
NA18856	GenomeGuard	73.121	475.9	20	22
NA18857	GenomeGuard	81.179	475.3	20	22
NA18858	GenomeGuard	76.671	476.3	20	22
NA18859	GenomeGuard	65.295	477.1	20	22
NA18860	GenomeGuard	66.64	475.8	20	22
NA18861	GenomeGuard	60.688	475.5	20	22
NA18862	GenomeGuard	66.078	476.4	20	22
NA18863	GenomeGuard	68.48	476.9	20	22
NA18864	GenomeGuard	64.842	475.9	20	22
NA18865	GenomeGuard	73.796	477.4	20	22
NA18867	GenomeGuard	73.37	475.8	20	22
NA18868	GenomeGuard	70.349	476.5	20	22
NA18869	GenomeGuard	73.27	476.5	20	22
NA18870	GenomeGuard	67.849	477.0	20	22
NA18871	GenomeGuard	74.153	475.9	20	22
NA18872	GenomeGuard	73.605	475.9	20	22
NA18873	GenomeGuard	73.536	476.5	20	22
NA18874	GenomeGuard	69.393	476.5	20	22
NA18875	GenomeGuard	71.809	476.0	20	22
NA18876	GenomeGuard	69.697	476.8	20	22
NA18877	GenomeGuard	67.944	475.9	20	22
NA18878	GenomeGuard	71.003	476.0	20	22
NA18879	GenomeGuard	66.704	476.8	20	22
NA18881	GenomeGuard	66.7	475.8	20	22
NA18906	GenomeGuard	65.788	476.0	20	22
NA18907	GenomeGuard	66.514	476.3	20	22
NA18908	GenomeGuard	68.195	476.2	20	22
NA18909	GenomeGuard	66.552	476.4	20	22
NA18910	GenomeGuard	68.133	475.6	20	22
NA18911	GenomeGuard	67.434	476.9	20	22
NA18912	GenomeGuard	64.34	476.3	20	22
NA18913	GenomeGuard	62.809	477.2	20	22
NA18914	GenomeGuard	65.094	476.8	20	22
NA18915	GenomeGuard	65.529	476.4	20	22
NA18916	GenomeGuard	58.054	475.4	20	22
NA18917	GenomeGuard	64.13	477.9	20	22
NA18923	GenomeGuard	71.16	477.5	20	22
NA18924	GenomeGuard	76.637	475.7	20	22
NA18925	GenomeGuard	67.201	476.5	20	22
NA18930	GenomeGuard	59.403	476.9	20	22
NA18933	GenomeGuard	53.4	476.1	20	22
NA18934	GenomeGuard	53.543	476.8	20	22
NA18935	GenomeGuard	58.916	476.1	20	22
NA18939	GenomeGuard	71.909	475.5	20	22
NA18940	GenomeGuard	72.921	475.7	20	22
NA18941	GenomeGuard	76.133	476.8	20	22
NA18942	GenomeGuard	61.828	476.3	20	22
NA18943	GenomeGuard	54.477	476.7	20	22
NA18944	GenomeGuard	57.239	476.5	20	22
NA18945	GenomeGuard	72.771	475.8	20	22
NA18946	GenomeGuard	73.096	476.7	20	22
NA18947	GenomeGuard	72.714	475.3	20	22
NA18948	GenomeGuard	72.429	475.6	20	22
NA18949	GenomeGuard	72.764	475.8	20	22
NA18950	GenomeGuard	74.174	476.7	20	22
NA18951	GenomeGuard	75.034	476.3	20	22
NA18952	GenomeGuard	72.35	476.7	20	22
NA18953	GenomeGuard	77.511	476.4	20	22
NA18954	GenomeGuard	65.721	475.9	20	22
NA18956	GenomeGuard	55.852	475.5	20	22
NA18957	GenomeGuard	56.105	476.4	20	22
NA18959	GenomeGuard	70.571	476.4	20	22
NA18960	GenomeGuard	74.476	476.9	20	22
NA18961	GenomeGuard	68.132	475.7	20	22
NA18962	GenomeGuard	71.846	476.9	20	22
NA18963	GenomeGuard	73.944	476.1	20	22
NA18964	GenomeGuard	74.168	476.8	20	22
NA18965	GenomeGuard	76.482	477.1	20	22
NA18966	GenomeGuard	73.664	477.0	20	22
NA18967	GenomeGuard	74.349	476.5	20	22
NA18968	GenomeGuard	56.834	476.7	20	22
NA18969	GenomeGuard	67.066	475.8	20	22
NA18970	GenomeGuard	71.776	476.6	20	22
NA18971	GenomeGuard	67.118	476.0	20	22
NA18972	GenomeGuard	71.58	475.6	20	22
NA18973	GenomeGuard	72.932	476.7	20	22
NA18974	GenomeGuard	69.114	476.6	20	22
NA18975	GenomeGuard	58.405	476.4	20	22
NA18976	GenomeGuard	67.729	475.8	20	22
NA18977	GenomeGuard	52.987	476.0	20	22
NA18978	GenomeGuard	50.653	477.1	20	22
NA18979	GenomeGuard	51.974	476.5	20	22
NA18980	GenomeGuard	65.356	476.2	20	22
NA18981	GenomeGuard	70.206	476.7	20	22
NA18982	GenomeGuard	74.908	476.2	20	22
NA18983	GenomeGuard	58.864	475.7	20	22
NA18984	GenomeGuard	54.604	475.5	20	22
NA18985	GenomeGuard	52.889	477.0	20	22
NA18986	GenomeGuard	55.007	476.8	20	22
NA18987	GenomeGuard	54.451	477.0	20	22
NA18988	GenomeGuard	67.92	477.7	20	22
NA18989	GenomeGuard	65.403	477.1	20	22
NA18990	GenomeGuard	66.434	476.6	20	22
NA18991	GenomeGuard	64.773	476.3	20	22
NA18992	GenomeGuard	71.77	475.9	20	22
NA18993	GenomeGuard	73.733	476.4	20	22
NA18994	GenomeGuard	76.081	477.1	20	22
NA18995	GenomeGuard	61.794	476.7	20	22
NA18997	GenomeGuard	67.745	476.9	20	22
NA18998	GenomeGuard	73.224	476.3	20	22
NA18999	GenomeGuard	73.526	476.6	20	22
NA19000	GenomeGuard	77.997	476.0	20	22
NA19001	GenomeGuard	74.178	477.0	20	22
NA19002	GenomeGuard	71.934	476.2	20	22
NA19003	GenomeGuard	75.136	476.0	20	22
NA19004	GenomeGuard	71.06	475.8	20	22
NA19005	GenomeGuard	68.975	475.9	20	22
NA19006	GenomeGuard	65.522	476.1	20	22
NA19007	GenomeGuard	63.684	476.2	20	22
NA19009	GenomeGuard	62.768	475.8	20	22
NA19010	GenomeGuard	69.255	476.6	20	22
NA19011	GenomeGuard	67.968	475.6	20	22
NA19012	GenomeGuard	72.915	477.1	20	22
NA19017	GenomeGuard	70.71	476.9	20	22
NA19019	GenomeGuard	72.286	476.9	20	22
NA19020	GenomeGuard	72.488	475.4	20	22
NA19023	GenomeGuard	68.458	476.4	20	22
NA19024	GenomeGuard	68.38	476.0	20	22
NA19025	GenomeGuard	69.9	476.6	20	22
NA19026	GenomeGuard	61.99	475.7	20	22
NA19027	GenomeGuard	53.133	477.3	20	22
NA19028	GenomeGuard	66.143	476.4	20	22
NA19030	GenomeGuard	66.41	475.8	20	22
NA19031	GenomeGuard	58.699	475.9	20	22
NA19035	GenomeGuard	66.437	476.6	20	22
NA19036	GenomeGuard	75.225	475.8	20	22
NA19037	GenomeGuard	75.973	475.2	20	22
NA19038	GenomeGuard	68.783	475.7	20	22
NA19041	GenomeGuard	64.836	476.6	20	22
NA19042	GenomeGuard	64.284	477.1	20	22
NA19043	GenomeGuard	67.602	476.5	20	22
NA19054	GenomeGuard	65.818	476.3	20	22
NA19055	GenomeGuard	64.388	476.1	20	22
NA19056	GenomeGuard	68.231	476.1	20	22
NA19057	GenomeGuard	59.858	477.5	20	22
NA19058	GenomeGuard	71.115	476.5	20	22
NA19059	GenomeGuard	64.058	477.0	20	22
NA19060	GenomeGuard	67.703	476.6	20	22
NA19062	GenomeGuard	69.721	476.7	20	22
NA19063	GenomeGuard	69.823	476.0	20	22
NA19064	GenomeGuard	71.017	475.6	20	22
NA19065	GenomeGuard	73.429	475.8	20	22
NA19066	GenomeGuard	74.743	476.3	20	22
NA19067	GenomeGuard	65.147	476.2	20	22
NA19068	GenomeGuard	62.994	476.6	20	22
NA19070	GenomeGuard	66.29	476.7	20	22
NA19072	GenomeGuard	67.085	475.6	20	22
NA19074	GenomeGuard	66.614	476.5	20	22
NA19075	GenomeGuard	69.423	476.7	20	22
NA19076	GenomeGuard	69.085	476.3	20	22
NA19077	GenomeGuard	67.327	475.9	20	22
NA19078	GenomeGuard	70.199	476.2	20	22
NA19079	GenomeGuard	58.352	477.0	20	22
NA19080	GenomeGuard	63.44	477.3	20	22
NA19081	GenomeGuard	69.474	476.9	20	22
NA19082	GenomeGuard	70.786	475.6	20	22
NA19083	GenomeGuard	66.474	475.8	20	22
NA19084	GenomeGuard	73.375	476.0	20	22
NA19085	GenomeGuard	61.137	476.9	20	22
NA19086	GenomeGuard	54.869	476.4	20	22
NA19087	GenomeGuard	63.294	477.2	20	22
NA19088	GenomeGuard	77.009	476.2	20	22
NA19089	GenomeGuard	76.532	477.3	20	22
NA19090	GenomeGuard	65.525	476.1	20	22
NA19091	GenomeGuard	53.656	475.8	20	22
NA19092	GenomeGuard	51.693	477.6	20	22
NA19093	GenomeGuard	64.598	476.0	20	22
NA19094	GenomeGuard	73.366	475.6	20	22
NA19095	GenomeGuard	70.527	477.6	20	22
NA19096	GenomeGuard	56.853	477.2	20	22
NA19097	GenomeGuard	61.505	476.9	20	22
NA19098	GenomeGuard	62.091	476.0	20	22
NA19099	GenomeGuard	62.359	476.8	20	22
NA19100	GenomeGuard	60.428	476.2	20	22
NA19101	GenomeGuard	58.463	477.8	20	22
NA19102	GenomeGuard	54.561	476.5	20	22
NA19103	GenomeGuard	58.895	476.8	20	22
NA19107	GenomeGuard	61.384	476.3	20	22
NA19108	GenomeGuard	69.349	476.9	20	22
NA19109	GenomeGuard	63.145	475.6	20	22
NA19113	GenomeGuard	65.208	475.6	20	22
NA19114	GenomeGuard	62.927	475.7	20	22
NA19115	GenomeGuard	61.242	475.6	20	22
NA19116	GenomeGuard	57.158	475.6	20	22
NA19117	GenomeGuard	68.137	476.7	20	22
NA19118	GenomeGuard	62.377	477.3	20	22
NA19119	GenomeGuard	55.296	476.1	20	22
NA19120	GenomeGuard	55.015	476.4	20	22
NA19121	GenomeGuard	60.406	476.0	20	22
NA19122	GenomeGuard	59.791	477.3	20	22
NA19123	GenomeGuard	59.879	477.7	20	22
NA19127	GenomeGuard	54.497	477.0	20	22
NA19128	GenomeGuard	59.283	476.9	20	22
NA19129	GenomeGuard	60.027	477.2	20	22
NA19130	GenomeGuard	58.246	476.4	20	22
NA19131	GenomeGuard	62.065	476.8	20	22
NA19132	GenomeGuard	71.98	475.8	20	22
NA19137	GenomeGuard	78.105	476.2	20	22
NA19138	GenomeGuard	70.388	476.7	20	22
NA19139	GenomeGuard	53.571	476.6	20	22
NA19140	GenomeGuard	51.856	476.2	20	22
NA19141	GenomeGuard	54.866	475.6	20	22
NA19142	GenomeGuard	71.491	475.8	20	22
NA19143	GenomeGuard	71.665	476.7	20	22
NA19144	GenomeGuard	63.883	476.0	20	22
NA19145	GenomeGuard	63.498	476.0	20	22
NA19146	GenomeGuard	65.237	476.6	20	22
NA19147	GenomeGuard	62.207	476.5	20	22
NA19148	GenomeGuard	71.526	477.3	20	22
NA19149	GenomeGuard	70.597	476.6	20	22
NA19150	GenomeGuard	67.28	476.3	20	22
NA19151	GenomeGuard	67.255	475.7	20	22
NA19152	GenomeGuard	67.448	477.2	20	22
NA19153	GenomeGuard	70.917	476.6	20	22
NA19154	GenomeGuard	71.478	475.8	20	22
NA19159	GenomeGuard	70.311	476.5	20	22
NA19160	GenomeGuard	69.805	476.0	20	22
NA19161	GenomeGuard	71.067	477.1	20	22
NA19171	GenomeGuard	68.91	476.5	20	22
NA19172	GenomeGuard	66.467	475.7	20	22
NA19173	GenomeGuard	76.949	475.8	20	22
NA19174	GenomeGuard	54.022	476.4	20	22
NA19175	GenomeGuard	66.05	475.6	20	22
NA19176	GenomeGuard	67.843	477.5	20	22
NA19177	GenomeGuard	64.007	476.1	20	22
NA19184	GenomeGuard	64.582	476.8	20	22
NA19185	GenomeGuard	62.713	476.4	20	22
NA19186	GenomeGuard	62.989	475.6	20	22
NA19189	GenomeGuard	63.045	475.6	20	22
NA19190	GenomeGuard	57.198	475.6	20	22
NA19191	GenomeGuard	62.277	476.4	20	22
NA19197	GenomeGuard	67.83	476.7	20	22
NA19198	GenomeGuard	64.847	478.1	20	22
NA19199	GenomeGuard	60.622	476.9	20	22
NA19200	GenomeGuard	71.692	476.7	20	22
NA19201	GenomeGuard	69.453	475.9	20	22
NA19202	GenomeGuard	66.089	477.1	20	22
NA19203	GenomeGuard	73.19	476.3	20	22
NA19204	GenomeGuard	56.147	475.9	20	22
NA19205	GenomeGuard	50.528	476.8	20	22
NA19206	GenomeGuard	54.72	477.6	20	22
NA19207	GenomeGuard	62.779	476.9	20	22
NA19208	GenomeGuard	71.999	476.7	20	22
NA19209	GenomeGuard	67.794	476.7	20	22
NA19210	GenomeGuard	62.769	476.4	20	22
NA19211	GenomeGuard	63.488	475.5	20	22
NA19213	GenomeGuard	63.479	475.7	20	22
NA19214	GenomeGuard	61.661	475.3	20	22
NA19215	GenomeGuard	59.099	477.0	20	22
NA19221	GenomeGuard	61.8	476.5	20	22
