sample_id	tool	wall_time_ms	peak_mem_kb	n_genes	n_variants
HG02938	Aldy	1.2	0	0	0
HG02941	Aldy	0.8	0	0	0
HG02943	Aldy	1.0	0	0	0
HG02944	Aldy	0.7	0	0	0
HG02945	Aldy	0.7	0	0	0
HG02946	Aldy	0.7	0	0	0
HG02947	Aldy	0.8	0	0	0
HG02948	Aldy	0.7	0	0	0
HG02952	Aldy	0.7	0	0	0
HG02953	Aldy	0.7	0	0	0
HG02954	Aldy	0.8	0	0	0
HG02964	Aldy	0.9	0	0	0
HG02965	Aldy	1.0	0	0	0
HG02966	Aldy	0.9	0	0	0
HG02968	Aldy	0.8	0	0	0
HG02970	Aldy	0.8	0	0	0
HG02971	Aldy	0.8	0	0	0
HG02972	Aldy	0.8	0	0	0
HG02973	Aldy	0.7	0	0	0
HG02974	Aldy	1.0	0	0	0
HG02975	Aldy	1.1	0	0	0
HG02976	Aldy	0.8	0	0	0
HG02977	Aldy	0.6	0	0	0
HG02978	Aldy	0.6	0	0	0
HG02979	Aldy	0.7	0	0	0
HG02980	Aldy	0.7	0	0	0
HG02981	Aldy	0.8	0	0	0
HG02982	Aldy	0.7	0	0	0
HG02983	Aldy	0.7	0	0	0
HG02984	Aldy	0.7	0	0	0
HG03024	Aldy	0.7	0	0	0
HG03025	Aldy	0.7	0	0	0
HG03026	Aldy	0.7	0	0	0
HG03027	Aldy	0.7	0	0	0
HG03028	Aldy	0.7	0	0	0
HG03029	Aldy	0.8	0	0	0
HG03033	Aldy	0.6	0	0	0
HG03034	Aldy	0.6	0	0	0
HG03035	Aldy	0.5	0	0	0
HG03039	Aldy	0.5	0	0	0
HG03040	Aldy	0.7	0	0	0
HG03041	Aldy	0.7	0	0	0
HG03045	Aldy	0.9	0	0	0
HG03046	Aldy	0.9	0	0	0
HG03047	Aldy	0.6	0	0	0
HG03048	Aldy	0.7	0	0	0
HG03049	Aldy	0.7	0	0	0
HG03050	Aldy	0.6	0	0	0
HG03052	Aldy	0.6	0	0	0
HG03054	Aldy	0.7	0	0	0
HG03055	Aldy	0.7	0	0	0
HG03056	Aldy	0.7	0	0	0
HG03057	Aldy	0.7	0	0	0
HG03058	Aldy	0.7	0	0	0
HG03060	Aldy	0.7	0	0	0
HG03061	Aldy	0.7	0	0	0
HG03063	Aldy	0.6	0	0	0
HG03064	Aldy	0.7	0	0	0
HG03065	Aldy	0.7	0	0	0
HG03066	Aldy	0.7	0	0	0
HG03069	Aldy	0.7	0	0	0
HG03072	Aldy	0.6	0	0	0
HG03073	Aldy	0.6	0	0	0
HG03074	Aldy	0.7	0	0	0
HG03077	Aldy	0.7	0	0	0
HG03078	Aldy	0.7	0	0	0
HG03079	Aldy	1.0	0	0	0
HG03081	Aldy	0.7	0	0	0
HG03082	Aldy	0.7	0	0	0
HG03084	Aldy	0.6	0	0	0
HG03085	Aldy	0.7	0	0	0
HG03086	Aldy	0.9	0	0	0
HG03088	Aldy	1.0	0	0	0
HG03091	Aldy	0.6	0	0	0
HG03095	Aldy	0.7	0	0	0
HG03096	Aldy	0.7	0	0	0
HG03097	Aldy	0.7	0	0	0
HG03098	Aldy	0.7	0	0	0
HG03099	Aldy	0.7	0	0	0
HG03100	Aldy	0.7	0	0	0
HG03101	Aldy	0.7	0	0	0
HG03103	Aldy	0.7	0	0	0
HG03105	Aldy	0.9	0	0	0
HG03108	Aldy	0.7	0	0	0
HG03109	Aldy	0.8	0	0	0
HG03110	Aldy	0.6	0	0	0
HG03111	Aldy	0.8	0	0	0
HG03112	Aldy	0.9	0	0	0
HG03113	Aldy	0.6	0	0	0
HG03114	Aldy	0.6	0	0	0
HG03115	Aldy	0.8	0	0	0
HG03116	Aldy	0.7	0	0	0
HG03117	Aldy	0.6	0	0	0
HG03118	Aldy	0.8	0	0	0
HG03119	Aldy	0.8	0	0	0
HG03120	Aldy	0.7	0	0	0
HG03121	Aldy	0.6	0	0	0
HG03122	Aldy	0.6	0	0	0
HG03123	Aldy	0.7	0	0	0
HG03124	Aldy	0.7	0	0	0
HG03125	Aldy	0.7	0	0	0
HG03126	Aldy	0.7	0	0	0
HG03127	Aldy	0.7	0	0	0
HG03128	Aldy	0.7	0	0	0
HG03129	Aldy	0.7	0	0	0
HG03130	Aldy	0.7	0	0	0
HG03131	Aldy	0.7	0	0	0
HG03132	Aldy	0.7	0	0	0
HG03133	Aldy	0.7	0	0	0
HG03134	Aldy	0.7	0	0	0
HG03135	Aldy	0.7	0	0	0
HG03136	Aldy	0.7	0	0	0
HG03137	Aldy	0.6	0	0	0
HG03139	Aldy	0.6	0	0	0
HG03157	Aldy	0.6	0	0	0
HG03159	Aldy	0.6	0	0	0
HG03160	Aldy	0.6	0	0	0
HG03161	Aldy	0.6	0	0	0
HG03162	Aldy	0.6	0	0	0
HG03163	Aldy	0.7	0	0	0
HG03164	Aldy	0.6	0	0	0
HG03166	Aldy	0.6	0	0	0
HG03168	Aldy	0.7	0	0	0
HG03169	Aldy	0.6	0	0	0
HG03170	Aldy	0.7	0	0	0
HG03172	Aldy	0.8	0	0	0
HG03175	Aldy	0.7	0	0	0
HG03189	Aldy	0.7	0	0	0
HG03190	Aldy	0.7	0	0	0
HG03191	Aldy	0.7	0	0	0
HG03193	Aldy	0.7	0	0	0
HG03195	Aldy	0.7	0	0	0
HG03196	Aldy	0.7	0	0	0
HG03197	Aldy	0.7	0	0	0
HG03198	Aldy	0.6	0	0	0
HG03199	Aldy	0.8	0	0	0
HG03200	Aldy	0.7	0	0	0
HG03202	Aldy	0.8	0	0	0
HG03209	Aldy	0.7	0	0	0
HG03212	Aldy	0.7	0	0	0
HG03224	Aldy	0.9	0	0	0
HG03225	Aldy	0.8	0	0	0
HG03240	Aldy	0.6	0	0	0
HG03241	Aldy	0.6	0	0	0
HG03242	Aldy	0.7	0	0	0
HG03246	Aldy	0.7	0	0	0
HG03247	Aldy	1.0	0	0	0
HG03248	Aldy	0.8	0	0	0
HG03249	Aldy	0.7	0	0	0
HG03250	Aldy	0.7	0	0	0
HG03251	Aldy	0.9	0	0	0
HG03258	Aldy	0.7	0	0	0
HG03259	Aldy	0.7	0	0	0
HG03260	Aldy	0.7	0	0	0
HG03265	Aldy	0.7	0	0	0
HG03267	Aldy	0.7	0	0	0
HG03268	Aldy	0.8	0	0	0
HG03269	Aldy	0.5	0	0	0
HG03270	Aldy	0.8	0	0	0
HG03271	Aldy	1.0	0	0	0
HG03272	Aldy	0.6	0	0	0
HG03279	Aldy	0.6	0	0	0
HG03280	Aldy	0.7	0	0	0
HG03291	Aldy	0.6	0	0	0
HG03294	Aldy	0.6	0	0	0
HG03295	Aldy	0.6	0	0	0
HG03296	Aldy	0.6	0	0	0
HG03297	Aldy	0.6	0	0	0
HG03298	Aldy	0.6	0	0	0
HG03299	Aldy	0.7	0	0	0
HG03300	Aldy	0.7	0	0	0
HG03301	Aldy	0.8	0	0	0
HG03302	Aldy	0.7	0	0	0
HG03303	Aldy	0.7	0	0	0
HG03304	Aldy	0.7	0	0	0
HG03305	Aldy	0.7	0	0	0
HG03306	Aldy	0.7	0	0	0
HG03307	Aldy	0.7	0	0	0
HG03308	Aldy	0.6	0	0	0
HG03309	Aldy	0.7	0	0	0
HG03310	Aldy	0.7	0	0	0
HG03311	Aldy	0.7	0	0	0
HG03312	Aldy	0.7	0	0	0
HG03313	Aldy	0.8	0	0	0
HG03314	Aldy	0.7	0	0	0
HG03342	Aldy	1.1	0	0	0
HG03343	Aldy	0.7	0	0	0
HG03344	Aldy	0.6	0	0	0
HG03350	Aldy	0.7	0	0	0
HG03351	Aldy	0.9	0	0	0
HG03352	Aldy	0.3	0	0	0
HG03354	Aldy	0.3	0	0	0
HG03363	Aldy	0.3	0	0	0
HG03366	Aldy	0.2	0	0	0
HG03367	Aldy	0.3	0	0	0
HG03368	Aldy	0.7	0	0	0
HG03369	Aldy	0.6	0	0	0
HG03370	Aldy	0.6	0	0	0
HG03371	Aldy	0.7	0	0	0
HG03372	Aldy	0.8	0	0	0
HG03373	Aldy	0.7	0	0	0
HG03374	Aldy	0.7	0	0	0
HG03376	Aldy	1.0	0	0	0
HG03378	Aldy	0.8	0	0	0
HG03380	Aldy	0.7	0	0	0
HG03382	Aldy	0.7	0	0	0
HG03385	Aldy	0.8	0	0	0
HG03388	Aldy	1.0	0	0	0
HG03391	Aldy	0.9	0	0	0
HG03394	Aldy	0.7	0	0	0
HG03397	Aldy	1.0	0	0	0
HG03401	Aldy	0.9	0	0	0
HG03410	Aldy	0.8	0	0	0
HG03419	Aldy	0.7	0	0	0
HG03428	Aldy	0.7	0	0	0
HG03432	Aldy	0.7	0	0	0
HG03433	Aldy	0.7	0	0	0
HG03436	Aldy	0.7	0	0	0
HG03437	Aldy	0.6	0	0	0
HG03438	Aldy	0.9	0	0	0
HG03439	Aldy	0.8	0	0	0
HG03442	Aldy	0.8	0	0	0
HG03445	Aldy	0.8	0	0	0
HG03446	Aldy	0.8	0	0	0
HG03449	Aldy	0.8	0	0	0
HG03451	Aldy	0.6	0	0	0
HG03452	Aldy	0.6	0	0	0
HG03453	Aldy	0.9	0	0	0
HG03454	Aldy	0.7	0	0	0
HG03455	Aldy	1.2	0	0	0
HG03456	Aldy	1.6	0	0	0
HG03457	Aldy	1.4	0	0	0
HG03458	Aldy	0.6	0	0	0
HG03460	Aldy	0.7	0	0	0
HG03461	Aldy	1.0	0	0	0
HG03464	Aldy	0.9	0	0	0
HG03469	Aldy	0.9	0	0	0
HG03470	Aldy	0.8	0	0	0
HG03472	Aldy	0.7	0	0	0
HG03473	Aldy	0.8	0	0	0
HG03476	Aldy	1.7	0	0	0
HG03478	Aldy	1.8	0	0	0
HG03479	Aldy	1.8	0	0	0
HG03480	Aldy	1.2	0	0	0
HG03484	Aldy	1.0	0	0	0
HG03485	Aldy	0.7	0	0	0
HG03486	Aldy	0.7	0	0	0
HG03499	Aldy	0.7	0	0	0
HG03511	Aldy	1.5	0	0	0
HG03514	Aldy	1.8	0	0	0
HG03515	Aldy	1.8	0	0	0
HG03516	Aldy	1.8	0	0	0
HG03517	Aldy	1.7	0	0	0
HG03518	Aldy	1.6	0	0	0
HG03519	Aldy	2.0	0	0	0
HG03520	Aldy	0.6	0	0	0
HG03521	Aldy	0.8	0	0	0
HG03522	Aldy	0.8	0	0	0
HG03538	Aldy	0.7	0	0	0
HG03539	Aldy	0.7	0	0	0
HG03540	Aldy	1.7	0	0	0
HG03547	Aldy	1.6	0	0	0
HG03548	Aldy	1.6	0	0	0
HG03556	Aldy	1.7	0	0	0
HG03557	Aldy	1.7	0	0	0
HG03558	Aldy	1.5	0	0	0
HG03559	Aldy	1.6	0	0	0
HG03563	Aldy	1.0	0	0	0
HG03565	Aldy	0.8	0	0	0
HG03567	Aldy	0.7	0	0	0
HG03571	Aldy	0.7	0	0	0
HG03572	Aldy	0.7	0	0	0
HG03574	Aldy	0.7	0	0	0
HG03575	Aldy	0.7	0	0	0
HG03576	Aldy	0.8	0	0	0
HG03577	Aldy	0.7	0	0	0
HG03578	Aldy	0.7	0	0	0
HG03579	Aldy	0.7	0	0	0
HG03582	Aldy	0.7	0	0	0
HG03583	Aldy	0.6	0	0	0
HG03584	Aldy	0.7	0	0	0
NA06984	Aldy	0.6	0	0	0
NA06985	Aldy	0.6	0	0	0
NA06986	Aldy	0.7	0	0	0
NA06989	Aldy	0.7	0	0	0
NA06991	Aldy	0.6	0	0	0
NA06993	Aldy	0.8	0	0	0
NA06994	Aldy	0.7	0	0	0
NA06995	Aldy	0.6	0	0	0
NA06997	Aldy	0.7	0	0	0
NA07000	Aldy	1.3	0	0	0
NA07014	Aldy	0.8	0	0	0
NA07019	Aldy	0.6	0	0	0
NA07022	Aldy	0.7	0	0	0
NA07029	Aldy	0.7	0	0	0
NA07031	Aldy	0.7	0	0	0
NA07034	Aldy	0.7	0	0	0
NA07037	Aldy	0.6	0	0	0
NA07045	Aldy	0.8	0	0	0
NA07048	Aldy	0.6	0	0	0
NA07051	Aldy	0.6	0	0	0
NA07055	Aldy	0.7	0	0	0
NA07056	Aldy	0.6	0	0	0
NA07345	Aldy	0.7	0	0	0
NA07346	Aldy	0.7	0	0	0
NA07347	Aldy	0.6	0	0	0
NA07348	Aldy	0.7	0	0	0
NA07349	Aldy	0.8	0	0	0
NA07357	Aldy	0.2	0	0	0
NA07435	Aldy	0.2	0	0	0
NA10830	Aldy	0.2	0	0	0
NA10831	Aldy	0.2	0	0	0
NA10835	Aldy	0.2	0	0	0
NA10836	Aldy	0.2	0	0	0
NA10837	Aldy	0.2	0	0	0
NA10838	Aldy	0.3	0	0	0
NA10839	Aldy	0.2	0	0	0
NA10840	Aldy	0.2	0	0	0
NA10842	Aldy	0.4	0	0	0
NA10843	Aldy	0.7	0	0	0
NA10845	Aldy	1.4	0	0	0
NA10846	Aldy	0.6	0	0	0
NA10847	Aldy	0.6	0	0	0
NA10851	Aldy	0.7	0	0	0
NA10852	Aldy	0.7	0	0	0
NA10854	Aldy	0.7	0	0	0
NA10855	Aldy	0.7	0	0	0
NA10856	Aldy	0.7	0	0	0
NA10857	Aldy	0.7	0	0	0
NA10859	Aldy	0.8	0	0	0
NA10860	Aldy	0.7	0	0	0
NA10861	Aldy	0.6	0	0	0
NA10863	Aldy	0.6	0	0	0
NA10864	Aldy	0.7	0	0	0
NA10865	Aldy	0.9	0	0	0
NA11829	Aldy	1.2	0	0	0
NA11830	Aldy	1.2	0	0	0
NA11831	Aldy	0.7	0	0	0
NA11832	Aldy	0.7	0	0	0
NA11839	Aldy	0.7	0	0	0
NA11840	Aldy	0.7	0	0	0
NA11843	Aldy	0.9	0	0	0
NA11881	Aldy	0.7	0	0	0
NA11882	Aldy	0.7	0	0	0
NA11891	Aldy	0.7	0	0	0
NA11892	Aldy	0.7	0	0	0
NA11893	Aldy	0.8	0	0	0
NA11894	Aldy	1.1	0	0	0
NA11917	Aldy	1.0	0	0	0
NA11918	Aldy	0.9	0	0	0
NA11919	Aldy	0.9	0	0	0
NA11920	Aldy	1.0	0	0	0
NA11930	Aldy	0.9	0	0	0
NA11931	Aldy	0.8	0	0	0
NA11932	Aldy	0.6	0	0	0
NA11933	Aldy	0.9	0	0	0
NA11992	Aldy	0.9	0	0	0
NA11993	Aldy	0.9	0	0	0
NA11994	Aldy	0.9	0	0	0
NA11995	Aldy	0.9	0	0	0
NA12003	Aldy	0.9	0	0	0
NA12004	Aldy	0.7	0	0	0
NA12005	Aldy	0.7	0	0	0
NA12006	Aldy	0.6	0	0	0
NA12043	Aldy	0.7	0	0	0
NA12044	Aldy	0.7	0	0	0
NA12045	Aldy	0.7	0	0	0
NA12046	Aldy	0.8	0	0	0
NA12056	Aldy	0.7	0	0	0
NA12057	Aldy	0.7	0	0	0
NA12058	Aldy	0.9	0	0	0
NA12144	Aldy	0.7	0	0	0
NA12145	Aldy	0.7	0	0	0
NA12146	Aldy	0.7	0	0	0
NA12154	Aldy	0.7	0	0	0
NA12155	Aldy	0.7	0	0	0
NA12156	Aldy	0.7	0	0	0
NA12234	Aldy	0.7	0	0	0
NA12236	Aldy	0.7	0	0	0
NA12239	Aldy	0.7	0	0	0
NA12248	Aldy	0.7	0	0	0
NA12249	Aldy	0.7	0	0	0
NA12264	Aldy	0.9	0	0	0
NA12272	Aldy	0.6	0	0	0
NA12273	Aldy	0.5	0	0	0
NA12274	Aldy	0.5	0	0	0
NA12275	Aldy	0.6	0	0	0
NA12282	Aldy	0.6	0	0	0
NA12283	Aldy	0.6	0	0	0
NA12286	Aldy	0.6	0	0	0
NA12287	Aldy	0.7	0	0	0
NA12329	Aldy	0.7	0	0	0
NA12335	Aldy	0.7	0	0	0
NA12336	Aldy	0.7	0	0	0
NA12340	Aldy	0.7	0	0	0
NA12341	Aldy	0.7	0	0	0
NA12342	Aldy	0.6	0	0	0
NA12343	Aldy	0.7	0	0	0
NA12344	Aldy	0.7	0	0	0
NA12347	Aldy	0.6	0	0	0
NA12348	Aldy	0.7	0	0	0
NA12376	Aldy	0.7	0	0	0
NA12383	Aldy	0.7	0	0	0
NA12386	Aldy	0.7	0	0	0
NA12399	Aldy	0.7	0	0	0
NA12400	Aldy	0.6	0	0	0
NA12413	Aldy	0.8	0	0	0
NA12414	Aldy	0.8	0	0	0
NA12485	Aldy	0.6	0	0	0
NA12489	Aldy	0.6	0	0	0
NA12546	Aldy	0.7	0	0	0
NA12707	Aldy	0.8	0	0	0
NA12716	Aldy	0.7	0	0	0
NA12717	Aldy	0.7	0	0	0
NA12718	Aldy	0.7	0	0	0
NA12739	Aldy	0.7	0	0	0
NA12740	Aldy	0.7	0	0	0
NA12748	Aldy	0.7	0	0	0
NA12749	Aldy	0.8	0	0	0
NA12750	Aldy	0.6	0	0	0
NA12751	Aldy	0.7	0	0	0
NA12752	Aldy	0.8	0	0	0
NA12753	Aldy	0.9	0	0	0
NA12760	Aldy	0.7	0	0	0
NA12761	Aldy	0.8	0	0	0
NA12762	Aldy	0.7	0	0	0
NA12763	Aldy	0.7	0	0	0
NA12766	Aldy	0.8	0	0	0
NA12767	Aldy	1.2	0	0	0
NA12775	Aldy	1.0	0	0	0
NA12776	Aldy	0.7	0	0	0
NA12777	Aldy	0.8	0	0	0
NA12778	Aldy	0.8	0	0	0
NA12801	Aldy	1.1	0	0	0
NA12802	Aldy	1.0	0	0	0
NA12812	Aldy	0.9	0	0	0
NA12813	Aldy	1.2	0	0	0
NA12814	Aldy	0.8	0	0	0
NA12815	Aldy	0.6	0	0	0
NA12817	Aldy	0.7	0	0	0
NA12818	Aldy	0.6	0	0	0
NA12827	Aldy	0.7	0	0	0
NA12828	Aldy	0.7	0	0	0
NA12829	Aldy	0.7	0	0	0
NA12830	Aldy	0.8	0	0	0
NA12832	Aldy	0.7	0	0	0
NA12842	Aldy	0.7	0	0	0
NA12843	Aldy	0.9	0	0	0
NA12864	Aldy	0.7	0	0	0
NA12865	Aldy	0.6	0	0	0
NA12872	Aldy	0.6	0	0	0
NA12873	Aldy	0.7	0	0	0
NA12874	Aldy	0.7	0	0	0
NA12875	Aldy	0.7	0	0	0
NA12877	Aldy	0.7	0	0	0
NA12878	Aldy	0.7	0	0	0
NA12889	Aldy	0.6	0	0	0
NA12890	Aldy	0.7	0	0	0
NA12891	Aldy	0.6	0	0	0
NA12892	Aldy	0.6	0	0	0
NA18484	Aldy	0.6	0	0	0
NA18485	Aldy	0.6	0	0	0
NA18486	Aldy	0.7	0	0	0
NA18487	Aldy	0.6	0	0	0
NA18488	Aldy	0.6	0	0	0
NA18489	Aldy	0.6	0	0	0
NA18497	Aldy	0.6	0	0	0
NA18498	Aldy	0.6	0	0	0
NA18499	Aldy	0.6	0	0	0
NA18500	Aldy	0.6	0	0	0
NA18501	Aldy	0.6	0	0	0
NA18502	Aldy	0.6	0	0	0
NA18503	Aldy	0.7	0	0	0
NA18504	Aldy	0.7	0	0	0
NA18505	Aldy	0.6	0	0	0
NA18506	Aldy	0.6	0	0	0
NA18507	Aldy	0.9	0	0	0
NA18508	Aldy	0.7	0	0	0
NA18510	Aldy	0.8	0	0	0
NA18511	Aldy	0.7	0	0	0
NA18515	Aldy	0.6	0	0	0
NA18516	Aldy	0.7	0	0	0
NA18517	Aldy	0.6	0	0	0
NA18518	Aldy	0.6	0	0	0
NA18519	Aldy	0.7	0	0	0
NA18520	Aldy	0.6	0	0	0
NA18521	Aldy	0.6	0	0	0
NA18522	Aldy	0.7	0	0	0
NA18523	Aldy	0.6	0	0	0
NA18525	Aldy	0.7	0	0	0
NA18526	Aldy	0.7	0	0	0
NA18528	Aldy	0.7	0	0	0
NA18530	Aldy	0.7	0	0	0
NA18531	Aldy	0.9	0	0	0
NA18532	Aldy	0.7	0	0	0
NA18533	Aldy	0.7	0	0	0
NA18534	Aldy	0.8	0	0	0
NA18535	Aldy	0.9	0	0	0
NA18536	Aldy	0.8	0	0	0
NA18537	Aldy	0.7	0	0	0
NA18538	Aldy	0.6	0	0	0
NA18539	Aldy	0.7	0	0	0
NA18541	Aldy	0.7	0	0	0
NA18542	Aldy	0.7	0	0	0
NA18543	Aldy	0.8	0	0	0
NA18544	Aldy	0.7	0	0	0
NA18545	Aldy	0.7	0	0	0
NA18546	Aldy	0.7	0	0	0
NA18547	Aldy	0.7	0	0	0
NA18548	Aldy	0.7	0	0	0
NA18549	Aldy	0.7	0	0	0
NA18550	Aldy	0.7	0	0	0
NA18552	Aldy	0.8	0	0	0
NA18553	Aldy	0.7	0	0	0
NA18555	Aldy	0.6	0	0	0
NA18557	Aldy	0.7	0	0	0
NA18558	Aldy	0.7	0	0	0
NA18559	Aldy	0.7	0	0	0
NA18560	Aldy	0.8	0	0	0
NA18561	Aldy	0.6	0	0	0
NA18562	Aldy	0.6	0	0	0
NA18563	Aldy	0.4	0	0	0
NA18564	Aldy	0.2	0	0	0
NA18565	Aldy	0.2	0	0	0
NA18566	Aldy	0.3	0	0	0
NA18567	Aldy	0.2	0	0	0
NA18570	Aldy	0.3	0	0	0
NA18571	Aldy	0.2	0	0	0
NA18572	Aldy	0.2	0	0	0
NA18573	Aldy	0.2	0	0	0
NA18574	Aldy	0.2	0	0	0
NA18577	Aldy	0.2	0	0	0
NA18579	Aldy	0.6	0	0	0
NA18582	Aldy	0.8	0	0	0
NA18591	Aldy	0.7	0	0	0
NA18592	Aldy	0.7	0	0	0
NA18593	Aldy	0.6	0	0	0
NA18595	Aldy	0.7	0	0	0
NA18596	Aldy	0.6	0	0	0
NA18597	Aldy	0.6	0	0	0
NA18599	Aldy	0.6	0	0	0
NA18602	Aldy	0.6	0	0	0
NA18603	Aldy	0.6	0	0	0
NA18605	Aldy	0.7	0	0	0
NA18606	Aldy	0.6	0	0	0
NA18608	Aldy	0.6	0	0	0
NA18609	Aldy	0.6	0	0	0
NA18610	Aldy	0.7	0	0	0
NA18611	Aldy	0.6	0	0	0
NA18612	Aldy	0.6	0	0	0
NA18613	Aldy	0.7	0	0	0
NA18614	Aldy	0.7	0	0	0
NA18615	Aldy	0.7	0	0	0
NA18616	Aldy	0.9	0	0	0
NA18617	Aldy	0.8	0	0	0
NA18618	Aldy	0.8	0	0	0
NA18619	Aldy	0.8	0	0	0
NA18620	Aldy	0.7	0	0	0
NA18621	Aldy	0.7	0	0	0
NA18622	Aldy	0.7	0	0	0
NA18623	Aldy	0.7	0	0	0
NA18624	Aldy	0.7	0	0	0
NA18625	Aldy	0.7	0	0	0
NA18626	Aldy	0.7	0	0	0
NA18627	Aldy	0.6	0	0	0
NA18628	Aldy	0.6	0	0	0
NA18629	Aldy	0.7	0	0	0
NA18630	Aldy	0.7	0	0	0
NA18631	Aldy	0.6	0	0	0
NA18632	Aldy	0.6	0	0	0
NA18633	Aldy	0.6	0	0	0
NA18634	Aldy	0.7	0	0	0
NA18635	Aldy	0.7	0	0	0
NA18636	Aldy	0.9	0	0	0
NA18637	Aldy	0.7	0	0	0
NA18638	Aldy	0.7	0	0	0
NA18639	Aldy	0.7	0	0	0
NA18640	Aldy	0.7	0	0	0
NA18641	Aldy	0.7	0	0	0
NA18642	Aldy	0.7	0	0	0
NA18643	Aldy	0.7	0	0	0
NA18644	Aldy	0.7	0	0	0
NA18645	Aldy	0.6	0	0	0
NA18646	Aldy	0.6	0	0	0
NA18647	Aldy	0.7	0	0	0
NA18648	Aldy	0.7	0	0	0
NA18740	Aldy	0.6	0	0	0
NA18745	Aldy	0.7	0	0	0
NA18747	Aldy	0.6	0	0	0
NA18748	Aldy	0.6	0	0	0
NA18749	Aldy	0.6	0	0	0
NA18757	Aldy	0.6	0	0	0
NA18852	Aldy	0.6	0	0	0
NA18853	Aldy	0.6	0	0	0
NA18854	Aldy	0.6	0	0	0
NA18855	Aldy	0.7	0	0	0
NA18856	Aldy	0.7	0	0	0
NA18857	Aldy	0.5	0	0	0
NA18858	Aldy	0.5	0	0	0
NA18859	Aldy	0.6	0	0	0
NA18860	Aldy	0.3	0	0	0
NA18861	Aldy	0.3	0	0	0
NA18862	Aldy	0.3	0	0	0
NA18863	Aldy	0.3	0	0	0
NA18864	Aldy	0.3	0	0	0
NA18865	Aldy	0.6	0	0	0
NA18867	Aldy	0.8	0	0	0
NA18868	Aldy	0.6	0	0	0
NA18869	Aldy	0.7	0	0	0
NA18870	Aldy	0.7	0	0	0
NA18871	Aldy	0.7	0	0	0
NA18872	Aldy	0.7	0	0	0
NA18873	Aldy	0.6	0	0	0
NA18874	Aldy	0.6	0	0	0
NA18875	Aldy	0.6	0	0	0
NA18876	Aldy	0.6	0	0	0
NA18877	Aldy	0.6	0	0	0
NA18878	Aldy	0.6	0	0	0
NA18879	Aldy	0.7	0	0	0
NA18881	Aldy	0.6	0	0	0
NA18906	Aldy	0.7	0	0	0
NA18907	Aldy	0.7	0	0	0
NA18908	Aldy	0.7	0	0	0
NA18909	Aldy	0.6	0	0	0
NA18910	Aldy	0.5	0	0	0
NA18911	Aldy	0.6	0	0	0
NA18912	Aldy	0.9	0	0	0
NA18913	Aldy	1.1	0	0	0
NA18914	Aldy	1.3	0	0	0
NA18915	Aldy	0.9	0	0	0
NA18916	Aldy	0.7	0	0	0
NA18917	Aldy	0.8	0	0	0
NA18923	Aldy	0.7	0	0	0
NA18924	Aldy	0.7	0	0	0
NA18925	Aldy	0.7	0	0	0
NA18930	Aldy	0.6	0	0	0
NA18933	Aldy	0.6	0	0	0
NA18934	Aldy	0.6	0	0	0
NA18935	Aldy	0.6	0	0	0
NA18939	Aldy	0.7	0	0	0
NA18940	Aldy	0.6	0	0	0
NA18941	Aldy	0.6	0	0	0
NA18942	Aldy	0.9	0	0	0
NA18943	Aldy	0.7	0	0	0
NA18944	Aldy	0.8	0	0	0
NA18945	Aldy	0.8	0	0	0
NA18946	Aldy	0.7	0	0	0
NA18947	Aldy	0.7	0	0	0
NA18948	Aldy	1.0	0	0	0
NA18949	Aldy	0.7	0	0	0
NA18950	Aldy	0.8	0	0	0
NA18951	Aldy	0.5	0	0	0
NA18952	Aldy	0.6	0	0	0
NA18953	Aldy	0.7	0	0	0
NA18954	Aldy	0.7	0	0	0
NA18956	Aldy	0.6	0	0	0
NA18957	Aldy	0.7	0	0	0
NA18959	Aldy	0.6	0	0	0
NA18960	Aldy	0.6	0	0	0
NA18961	Aldy	0.7	0	0	0
NA18962	Aldy	0.6	0	0	0
NA18963	Aldy	0.6	0	0	0
NA18964	Aldy	0.7	0	0	0
NA18965	Aldy	0.6	0	0	0
NA18966	Aldy	0.6	0	0	0
NA18967	Aldy	0.7	0	0	0
NA18968	Aldy	0.6	0	0	0
NA18969	Aldy	0.6	0	0	0
NA18970	Aldy	0.7	0	0	0
NA18971	Aldy	0.7	0	0	0
NA18972	Aldy	0.7	0	0	0
NA18973	Aldy	0.9	0	0	0
NA18974	Aldy	0.8	0	0	0
NA18975	Aldy	0.7	0	0	0
NA18976	Aldy	0.7	0	0	0
NA18977	Aldy	0.7	0	0	0
NA18978	Aldy	0.7	0	0	0
NA18979	Aldy	0.7	0	0	0
NA18980	Aldy	0.7	0	0	0
NA18981	Aldy	0.6	0	0	0
NA18982	Aldy	0.7	0	0	0
NA18983	Aldy	0.7	0	0	0
NA18984	Aldy	0.7	0	0	0
NA18985	Aldy	0.7	0	0	0
NA18986	Aldy	0.7	0	0	0
NA18987	Aldy	0.7	0	0	0
NA18988	Aldy	0.6	0	0	0
NA18989	Aldy	0.6	0	0	0
NA18990	Aldy	0.7	0	0	0
NA18991	Aldy	0.7	0	0	0
NA18992	Aldy	0.6	0	0	0
NA18993	Aldy	0.6	0	0	0
NA18994	Aldy	0.6	0	0	0
NA18995	Aldy	0.6	0	0	0
NA18997	Aldy	0.8	0	0	0
NA18998	Aldy	0.8	0	0	0
NA18999	Aldy	0.8	0	0	0
NA19000	Aldy	0.6	0	0	0
