sample_id	tool	wall_time_ms	peak_mem_kb	n_genes	n_variants
HG02610	PharmCAT	0.4	0	21	0
HG02611	PharmCAT	0.3	0	21	0
HG02612	PharmCAT	0.3	0	21	0
HG02613	PharmCAT	0.3	0	21	0
HG02614	PharmCAT	0.3	0	21	0
HG02615	PharmCAT	0.3	0	21	0
HG02620	PharmCAT	0.3	0	21	0
HG02621	PharmCAT	0.3	0	21	0
HG02622	PharmCAT	0.3	0	21	0
HG02623	PharmCAT	0.3	0	21	0
HG02624	PharmCAT	0.3	0	21	0
HG02625	PharmCAT	0.3	0	21	0
HG02628	PharmCAT	0.2	0	21	0
HG02629	PharmCAT	0.3	0	21	0
HG02630	PharmCAT	0.3	0	21	0
HG02634	PharmCAT	0.3	0	21	0
HG02635	PharmCAT	0.3	0	21	0
HG02636	PharmCAT	0.2	0	21	0
HG02642	PharmCAT	0.2	0	21	0
HG02643	PharmCAT	0.2	0	21	0
HG02644	PharmCAT	0.2	0	21	0
HG02645	PharmCAT	0.2	0	21	0
HG02646	PharmCAT	0.2	0	21	0
HG02647	PharmCAT	0.2	0	21	0
HG02666	PharmCAT	0.2	0	21	0
HG02667	PharmCAT	0.2	0	21	0
HG02668	PharmCAT	0.2	0	21	0
HG02675	PharmCAT	0.2	0	21	0
HG02676	PharmCAT	0.2	0	21	0
HG02677	PharmCAT	0.3	0	21	0
HG02678	PharmCAT	0.2	0	21	0
HG02679	PharmCAT	0.2	0	21	0
HG02680	PharmCAT	0.2	0	21	0
HG02702	PharmCAT	0.2	0	21	0
HG02703	PharmCAT	0.2	0	21	0
HG02704	PharmCAT	0.2	0	21	0
HG02715	PharmCAT	0.2	0	21	0
HG02716	PharmCAT	0.2	0	21	0
HG02717	PharmCAT	0.2	0	21	0
HG02721	PharmCAT	0.2	0	21	0
HG02722	PharmCAT	0.2	0	21	0
HG02723	PharmCAT	0.2	0	21	0
HG02756	PharmCAT	0.2	0	21	0
HG02757	PharmCAT	0.2	0	21	0
HG02759	PharmCAT	0.3	0	21	0
HG02760	PharmCAT	0.2	0	21	0
HG02761	PharmCAT	0.2	0	21	0
HG02762	PharmCAT	0.2	0	21	0
HG02763	PharmCAT	0.2	0	21	0
HG02764	PharmCAT	0.2	0	21	0
HG02768	PharmCAT	0.2	0	21	0
HG02769	PharmCAT	0.2	0	21	0
HG02770	PharmCAT	0.2	0	21	0
HG02771	PharmCAT	0.2	0	21	0
HG02772	PharmCAT	0.2	0	21	0
HG02773	PharmCAT	0.2	0	21	0
HG02798	PharmCAT	0.2	0	21	0
HG02799	PharmCAT	0.2	0	21	0
HG02800	PharmCAT	0.2	0	21	0
HG02804	PharmCAT	0.3	0	21	0
HG02805	PharmCAT	0.2	0	21	0
HG02806	PharmCAT	0.2	0	21	0
HG02807	PharmCAT	0.2	0	21	0
HG02808	PharmCAT	0.2	0	21	0
HG02809	PharmCAT	0.2	0	21	0
HG02810	PharmCAT	0.2	0	21	0
HG02811	PharmCAT	0.2	0	21	0
HG02812	PharmCAT	0.2	0	21	0
HG02813	PharmCAT	0.2	0	21	0
HG02814	PharmCAT	0.2	0	21	0
HG02815	PharmCAT	0.2	0	21	0
HG02816	PharmCAT	0.2	0	21	0
HG02817	PharmCAT	0.2	0	21	0
HG02818	PharmCAT	0.2	0	21	0
HG02819	PharmCAT	0.2	0	21	0
HG02820	PharmCAT	0.2	0	21	0
HG02821	PharmCAT	0.3	0	21	0
HG02836	PharmCAT	0.2	0	21	0
HG02837	PharmCAT	0.2	0	21	0
HG02838	PharmCAT	0.2	0	21	0
HG02839	PharmCAT	0.2	0	21	0
HG02840	PharmCAT	0.2	0	21	0
HG02841	PharmCAT	0.2	0	21	0
HG02851	PharmCAT	0.2	0	21	0
HG02852	PharmCAT	0.2	0	21	0
HG02853	PharmCAT	0.2	0	21	0
HG02854	PharmCAT	0.2	0	21	0
HG02855	PharmCAT	0.2	0	21	0
HG02856	PharmCAT	0.2	0	21	0
HG02860	PharmCAT	0.3	0	21	0
HG02861	PharmCAT	0.3	0	21	0
HG02862	PharmCAT	0.2	0	21	0
HG02869	PharmCAT	0.2	0	21	0
HG02870	PharmCAT	0.2	0	21	0
HG02871	PharmCAT	0.2	0	21	0
HG02878	PharmCAT	0.2	0	21	0
HG02879	PharmCAT	0.3	0	21	0
HG02880	PharmCAT	0.2	0	21	0
HG02881	PharmCAT	0.3	0	21	0
HG02882	PharmCAT	0.2	0	21	0
HG02883	PharmCAT	0.2	0	21	0
HG02884	PharmCAT	0.2	0	21	0
HG02885	PharmCAT	0.2	0	21	0
HG02886	PharmCAT	0.2	0	21	0
HG02887	PharmCAT	0.2	0	21	0
HG02888	PharmCAT	0.2	0	21	0
HG02889	PharmCAT	0.3	0	21	0
HG02890	PharmCAT	0.2	0	21	0
HG02891	PharmCAT	0.2	0	21	0
HG02892	PharmCAT	0.2	0	21	0
HG02895	PharmCAT	0.2	0	21	0
HG02896	PharmCAT	0.3	0	21	0
HG02897	PharmCAT	0.3	0	21	0
HG02922	PharmCAT	0.2	0	21	0
HG02923	PharmCAT	0.2	0	21	0
HG02924	PharmCAT	0.2	0	21	0
HG02938	PharmCAT	0.2	0	21	0
HG02941	PharmCAT	0.3	0	21	0
HG02943	PharmCAT	0.2	0	21	0
HG02944	PharmCAT	0.2	0	21	0
HG02945	PharmCAT	0.2	0	21	0
HG02946	PharmCAT	0.2	0	21	0
HG02947	PharmCAT	0.2	0	21	0
HG02948	PharmCAT	0.2	0	21	0
HG02952	PharmCAT	0.2	0	21	0
HG02953	PharmCAT	0.2	0	21	0
HG02954	PharmCAT	0.2	0	21	0
HG02964	PharmCAT	0.2	0	21	0
HG02965	PharmCAT	0.3	0	21	0
HG02966	PharmCAT	0.2	0	21	0
HG02968	PharmCAT	0.2	0	21	0
HG02970	PharmCAT	0.2	0	21	0
HG02971	PharmCAT	0.2	0	21	0
HG02972	PharmCAT	0.2	0	21	0
HG02973	PharmCAT	0.2	0	21	0
HG02974	PharmCAT	0.2	0	21	0
HG02975	PharmCAT	0.2	0	21	0
HG02976	PharmCAT	0.2	0	21	0
HG02977	PharmCAT	0.2	0	21	0
HG02978	PharmCAT	0.2	0	21	0
HG02979	PharmCAT	0.2	0	21	0
HG02980	PharmCAT	0.2	0	21	0
HG02981	PharmCAT	0.2	0	21	0
HG02982	PharmCAT	0.3	0	21	0
HG02983	PharmCAT	0.2	0	21	0
HG02984	PharmCAT	0.2	0	21	0
HG03024	PharmCAT	0.2	0	21	0
HG03025	PharmCAT	0.2	0	21	0
HG03026	PharmCAT	0.2	0	21	0
HG03027	PharmCAT	0.2	0	21	0
HG03028	PharmCAT	0.3	0	21	0
HG03029	PharmCAT	0.2	0	21	0
HG03033	PharmCAT	0.3	0	21	0
HG03034	PharmCAT	0.2	0	21	0
HG03035	PharmCAT	0.2	0	21	0
HG03039	PharmCAT	0.3	0	21	0
HG03040	PharmCAT	0.2	0	21	0
HG03041	PharmCAT	0.2	0	21	0
HG03045	PharmCAT	0.2	0	21	0
HG03046	PharmCAT	0.2	0	21	0
HG03047	PharmCAT	0.2	0	21	0
HG03048	PharmCAT	0.2	0	21	0
HG03049	PharmCAT	0.2	0	21	0
HG03050	PharmCAT	0.2	0	21	0
HG03052	PharmCAT	0.2	0	21	0
HG03054	PharmCAT	0.2	0	21	0
HG03055	PharmCAT	0.2	0	21	0
HG03056	PharmCAT	0.3	0	21	0
HG03057	PharmCAT	0.2	0	21	0
HG03058	PharmCAT	0.2	0	21	0
HG03060	PharmCAT	0.2	0	21	0
HG03061	PharmCAT	0.2	0	21	0
HG03063	PharmCAT	0.2	0	21	0
HG03064	PharmCAT	0.2	0	21	0
HG03065	PharmCAT	0.2	0	21	0
HG03066	PharmCAT	0.2	0	21	0
HG03069	PharmCAT	0.2	0	21	0
HG03072	PharmCAT	0.2	0	21	0
HG03073	PharmCAT	0.2	0	21	0
HG03074	PharmCAT	0.2	0	21	0
HG03077	PharmCAT	0.2	0	21	0
HG03078	PharmCAT	0.2	0	21	0
HG03079	PharmCAT	0.2	0	21	0
HG03081	PharmCAT	0.2	0	21	0
HG03082	PharmCAT	0.2	0	21	0
HG03084	PharmCAT	0.2	0	21	0
HG03085	PharmCAT	0.3	0	21	0
HG03086	PharmCAT	0.2	0	21	0
HG03088	PharmCAT	0.2	0	21	0
HG03091	PharmCAT	0.2	0	21	0
HG03095	PharmCAT	0.2	0	21	0
HG03096	PharmCAT	0.3	0	21	0
HG03097	PharmCAT	0.2	0	21	0
HG03098	PharmCAT	0.3	0	21	0
HG03099	PharmCAT	0.2	0	21	0
HG03100	PharmCAT	0.2	0	21	0
HG03101	PharmCAT	0.2	0	21	0
HG03103	PharmCAT	0.3	0	21	0
HG03105	PharmCAT	0.2	0	21	0
HG03108	PharmCAT	0.2	0	21	0
HG03109	PharmCAT	0.2	0	21	0
HG03110	PharmCAT	0.2	0	21	0
HG03111	PharmCAT	0.2	0	21	0
HG03112	PharmCAT	0.3	0	21	0
HG03113	PharmCAT	0.2	0	21	0
HG03114	PharmCAT	0.2	0	21	0
HG03115	PharmCAT	0.3	0	21	0
HG03116	PharmCAT	0.2	0	21	0
HG03117	PharmCAT	0.2	0	21	0
HG03118	PharmCAT	0.2	0	21	0
HG03119	PharmCAT	0.2	0	21	0
HG03120	PharmCAT	0.2	0	21	0
HG03121	PharmCAT	0.2	0	21	0
HG03122	PharmCAT	0.2	0	21	0
HG03123	PharmCAT	0.3	0	21	0
HG03124	PharmCAT	0.3	0	21	0
HG03125	PharmCAT	0.3	0	21	0
HG03126	PharmCAT	0.2	0	21	0
HG03127	PharmCAT	0.2	0	21	0
HG03128	PharmCAT	0.2	0	21	0
HG03129	PharmCAT	0.3	0	21	0
HG03130	PharmCAT	0.2	0	21	0
HG03131	PharmCAT	0.2	0	21	0
HG03132	PharmCAT	0.2	0	21	0
HG03133	PharmCAT	0.2	0	21	0
HG03134	PharmCAT	0.2	0	21	0
HG03135	PharmCAT	0.3	0	21	0
HG03136	PharmCAT	0.2	0	21	0
HG03137	PharmCAT	0.3	0	21	0
HG03139	PharmCAT	0.2	0	21	0
HG03157	PharmCAT	0.2	0	21	0
HG03159	PharmCAT	0.2	0	21	0
HG03160	PharmCAT	0.2	0	21	0
HG03161	PharmCAT	0.2	0	21	0
HG03162	PharmCAT	0.3	0	21	0
HG03163	PharmCAT	0.2	0	21	0
HG03164	PharmCAT	0.2	0	21	0
HG03166	PharmCAT	0.3	0	21	0
HG03168	PharmCAT	0.2	0	21	0
HG03169	PharmCAT	0.2	0	21	0
HG03170	PharmCAT	0.3	0	21	0
HG03172	PharmCAT	0.2	0	21	0
HG03175	PharmCAT	0.2	0	21	0
HG03189	PharmCAT	0.2	0	21	0
HG03190	PharmCAT	0.2	0	21	0
HG03191	PharmCAT	0.3	0	21	0
HG03193	PharmCAT	0.2	0	21	0
HG03195	PharmCAT	0.2	0	21	0
HG03196	PharmCAT	0.2	0	21	0
HG03197	PharmCAT	0.3	0	21	0
HG03198	PharmCAT	0.2	0	21	0
HG03199	PharmCAT	0.2	0	21	0
HG03200	PharmCAT	0.2	0	21	0
HG03202	PharmCAT	0.2	0	21	0
HG03209	PharmCAT	0.2	0	21	0
HG03212	PharmCAT	0.2	0	21	0
HG03224	PharmCAT	0.2	0	21	0
HG03225	PharmCAT	0.3	0	21	0
HG03240	PharmCAT	0.2	0	21	0
HG03241	PharmCAT	0.3	0	21	0
HG03242	PharmCAT	0.2	0	21	0
HG03246	PharmCAT	0.3	0	21	0
HG03247	PharmCAT	0.2	0	21	0
HG03248	PharmCAT	0.2	0	21	0
HG03249	PharmCAT	0.2	0	21	0
HG03250	PharmCAT	0.2	0	21	0
HG03251	PharmCAT	0.2	0	21	0
HG03258	PharmCAT	0.2	0	21	0
HG03259	PharmCAT	0.2	0	21	0
HG03260	PharmCAT	0.2	0	21	0
HG03265	PharmCAT	0.3	0	21	0
HG03267	PharmCAT	0.3	0	21	0
HG03268	PharmCAT	0.2	0	21	0
HG03269	PharmCAT	0.3	0	21	0
HG03270	PharmCAT	0.3	0	21	0
HG03271	PharmCAT	0.2	0	21	0
HG03272	PharmCAT	0.2	0	21	0
HG03279	PharmCAT	0.3	0	21	0
HG03280	PharmCAT	0.2	0	21	0
HG03291	PharmCAT	0.2	0	21	0
HG03294	PharmCAT	0.3	0	21	0
HG03295	PharmCAT	0.3	0	21	0
HG03296	PharmCAT	0.2	0	21	0
HG03297	PharmCAT	0.2	0	21	0
HG03298	PharmCAT	0.2	0	21	0
HG03299	PharmCAT	0.2	0	21	0
HG03300	PharmCAT	0.2	0	21	0
HG03301	PharmCAT	0.2	0	21	0
HG03302	PharmCAT	0.2	0	21	0
HG03303	PharmCAT	0.3	0	21	0
HG03304	PharmCAT	0.2	0	21	0
HG03305	PharmCAT	0.2	0	21	0
HG03306	PharmCAT	0.2	0	21	0
HG03307	PharmCAT	0.2	0	21	0
HG03308	PharmCAT	0.3	0	21	0
HG03309	PharmCAT	0.3	0	21	0
HG03310	PharmCAT	0.2	0	21	0
HG03311	PharmCAT	0.2	0	21	0
HG03312	PharmCAT	0.2	0	21	0
HG03313	PharmCAT	0.2	0	21	0
HG03314	PharmCAT	0.3	0	21	0
HG03342	PharmCAT	0.2	0	21	0
HG03343	PharmCAT	0.2	0	21	0
HG03344	PharmCAT	0.2	0	21	0
HG03350	PharmCAT	0.2	0	21	0
HG03351	PharmCAT	0.3	0	21	0
HG03352	PharmCAT	0.2	0	21	0
HG03354	PharmCAT	0.2	0	21	0
HG03363	PharmCAT	0.2	0	21	0
HG03366	PharmCAT	0.2	0	21	0
HG03367	PharmCAT	0.3	0	21	0
HG03368	PharmCAT	0.2	0	21	0
HG03369	PharmCAT	0.3	0	21	0
HG03370	PharmCAT	0.2	0	21	0
HG03371	PharmCAT	0.2	0	21	0
HG03372	PharmCAT	0.2	0	21	0
HG03373	PharmCAT	0.3	0	21	0
HG03374	PharmCAT	0.2	0	21	0
HG03376	PharmCAT	0.2	0	21	0
HG03378	PharmCAT	0.2	0	21	0
HG03380	PharmCAT	0.2	0	21	0
HG03382	PharmCAT	0.2	0	21	0
HG03385	PharmCAT	0.2	0	21	0
HG03388	PharmCAT	0.2	0	21	0
HG03391	PharmCAT	0.2	0	21	0
HG03394	PharmCAT	0.2	0	21	0
HG03397	PharmCAT	0.2	0	21	0
HG03401	PharmCAT	0.2	0	21	0
HG03410	PharmCAT	0.2	0	21	0
HG03419	PharmCAT	0.2	0	21	0
HG03428	PharmCAT	0.2	0	21	0
HG03432	PharmCAT	0.2	0	21	0
HG03433	PharmCAT	0.2	0	21	0
HG03436	PharmCAT	0.2	0	21	0
HG03437	PharmCAT	0.2	0	21	0
HG03438	PharmCAT	0.2	0	21	0
HG03439	PharmCAT	0.2	0	21	0
HG03442	PharmCAT	0.2	0	21	0
HG03445	PharmCAT	0.2	0	21	0
HG03446	PharmCAT	0.2	0	21	0
HG03449	PharmCAT	0.2	0	21	0
HG03451	PharmCAT	0.2	0	21	0
HG03452	PharmCAT	0.2	0	21	0
HG03453	PharmCAT	0.2	0	21	0
HG03454	PharmCAT	0.2	0	21	0
HG03455	PharmCAT	0.2	0	21	0
HG03456	PharmCAT	0.2	0	21	0
HG03457	PharmCAT	0.7	0	21	0
HG03458	PharmCAT	0.3	0	21	0
HG03460	PharmCAT	0.3	0	21	0
HG03461	PharmCAT	0.2	0	21	0
HG03464	PharmCAT	0.3	0	21	0
HG03469	PharmCAT	0.2	0	21	0
HG03470	PharmCAT	0.3	0	21	0
HG03472	PharmCAT	0.2	0	21	0
HG03473	PharmCAT	0.3	0	21	0
HG03476	PharmCAT	0.2	0	21	0
HG03478	PharmCAT	0.2	0	21	0
HG03479	PharmCAT	0.2	0	21	0
HG03480	PharmCAT	0.2	0	21	0
HG03484	PharmCAT	0.2	0	21	0
HG03485	PharmCAT	0.3	0	21	0
HG03486	PharmCAT	0.2	0	21	0
HG03499	PharmCAT	0.2	0	21	0
HG03511	PharmCAT	0.2	0	21	0
HG03514	PharmCAT	0.2	0	21	0
HG03515	PharmCAT	0.2	0	21	0
HG03516	PharmCAT	0.3	0	21	0
HG03517	PharmCAT	0.2	0	21	0
HG03518	PharmCAT	0.2	0	21	0
HG03519	PharmCAT	0.2	0	21	0
HG03520	PharmCAT	0.2	0	21	0
HG03521	PharmCAT	0.2	0	21	0
HG03522	PharmCAT	0.2	0	21	0
HG03538	PharmCAT	0.2	0	21	0
HG03539	PharmCAT	0.3	0	21	0
HG03540	PharmCAT	0.3	0	21	0
HG03547	PharmCAT	0.3	0	21	0
HG03548	PharmCAT	0.3	0	21	0
HG03556	PharmCAT	0.2	0	21	0
HG03557	PharmCAT	0.2	0	21	0
HG03558	PharmCAT	0.2	0	21	0
HG03559	PharmCAT	0.2	0	21	0
HG03563	PharmCAT	0.2	0	21	0
HG03565	PharmCAT	0.2	0	21	0
HG03567	PharmCAT	0.2	0	21	0
HG03571	PharmCAT	0.3	0	21	0
HG03572	PharmCAT	0.2	0	21	0
HG03574	PharmCAT	0.2	0	21	0
HG03575	PharmCAT	0.2	0	21	0
HG03576	PharmCAT	0.2	0	21	0
HG03577	PharmCAT	0.2	0	21	0
HG03578	PharmCAT	0.3	0	21	0
HG03579	PharmCAT	0.2	0	21	0
HG03582	PharmCAT	0.2	0	21	0
HG03583	PharmCAT	0.2	0	21	0
HG03584	PharmCAT	0.2	0	21	0
NA06984	PharmCAT	0.2	0	21	0
NA06985	PharmCAT	0.2	0	21	0
NA06986	PharmCAT	0.2	0	21	0
NA06989	PharmCAT	0.2	0	21	0
NA06991	PharmCAT	0.2	0	21	0
NA06993	PharmCAT	0.2	0	21	0
NA06994	PharmCAT	0.2	0	21	0
NA06995	PharmCAT	0.2	0	21	0
NA06997	PharmCAT	0.2	0	21	0
NA07000	PharmCAT	0.2	0	21	0
NA07014	PharmCAT	0.2	0	21	0
NA07019	PharmCAT	0.2	0	21	0
NA07022	PharmCAT	0.2	0	21	0
NA07029	PharmCAT	0.3	0	21	0
NA07031	PharmCAT	0.3	0	21	0
NA07034	PharmCAT	0.3	0	21	0
NA07037	PharmCAT	0.2	0	21	0
NA07045	PharmCAT	0.2	0	21	0
NA07048	PharmCAT	0.2	0	21	0
NA07051	PharmCAT	0.2	0	21	0
NA07055	PharmCAT	0.2	0	21	0
NA07056	PharmCAT	0.2	0	21	0
NA07345	PharmCAT	0.2	0	21	0
NA07346	PharmCAT	0.2	0	21	0
NA07347	PharmCAT	0.2	0	21	0
NA07348	PharmCAT	0.2	0	21	0
NA07349	PharmCAT	0.2	0	21	0
NA07357	PharmCAT	0.2	0	21	0
NA07435	PharmCAT	0.2	0	21	0
NA10830	PharmCAT	0.2	0	21	0
NA10831	PharmCAT	0.2	0	21	0
NA10835	PharmCAT	0.2	0	21	0
NA10836	PharmCAT	0.4	0	21	0
NA10837	PharmCAT	0.2	0	21	0
NA10838	PharmCAT	0.2	0	21	0
NA10839	PharmCAT	0.3	0	21	0
NA10840	PharmCAT	0.3	0	21	0
NA10842	PharmCAT	0.2	0	21	0
NA10843	PharmCAT	0.2	0	21	0
NA10845	PharmCAT	0.2	0	21	0
NA10846	PharmCAT	0.2	0	21	0
NA10847	PharmCAT	0.2	0	21	0
NA10851	PharmCAT	0.2	0	21	0
NA10852	PharmCAT	0.2	0	21	0
NA10854	PharmCAT	0.3	0	21	0
NA10855	PharmCAT	0.2	0	21	0
NA10856	PharmCAT	0.2	0	21	0
NA10857	PharmCAT	0.2	0	21	0
NA10859	PharmCAT	0.2	0	21	0
NA10860	PharmCAT	0.2	0	21	0
NA10861	PharmCAT	0.2	0	21	0
NA10863	PharmCAT	0.2	0	21	0
NA10864	PharmCAT	0.2	0	21	0
NA10865	PharmCAT	0.2	0	21	0
NA11829	PharmCAT	0.2	0	21	0
NA11830	PharmCAT	0.2	0	21	0
NA11831	PharmCAT	0.2	0	21	0
NA11832	PharmCAT	0.2	0	21	0
NA11839	PharmCAT	0.2	0	21	0
NA11840	PharmCAT	0.2	0	21	0
NA11843	PharmCAT	0.2	0	21	0
NA11881	PharmCAT	0.2	0	21	0
NA11882	PharmCAT	0.2	0	21	0
NA11891	PharmCAT	0.2	0	21	0
NA11892	PharmCAT	0.2	0	21	0
NA11893	PharmCAT	0.2	0	21	0
NA11894	PharmCAT	0.2	0	21	0
NA11917	PharmCAT	0.2	0	21	0
NA11918	PharmCAT	0.2	0	21	0
NA11919	PharmCAT	0.2	0	21	0
NA11920	PharmCAT	0.2	0	21	0
NA11930	PharmCAT	0.2	0	21	0
NA11931	PharmCAT	0.2	0	21	0
NA11932	PharmCAT	0.3	0	21	0
NA11933	PharmCAT	0.2	0	21	0
NA11992	PharmCAT	0.2	0	21	0
NA11993	PharmCAT	0.2	0	21	0
NA11994	PharmCAT	0.2	0	21	0
NA11995	PharmCAT	0.3	0	21	0
NA12003	PharmCAT	0.2	0	21	0
NA12004	PharmCAT	0.2	0	21	0
NA12005	PharmCAT	0.2	0	21	0
NA12006	PharmCAT	0.2	0	21	0
NA12043	PharmCAT	0.2	0	21	0
NA12044	PharmCAT	0.2	0	21	0
NA12045	PharmCAT	0.2	0	21	0
NA12046	PharmCAT	0.2	0	21	0
NA12056	PharmCAT	0.3	0	21	0
NA12057	PharmCAT	0.2	0	21	0
NA12058	PharmCAT	0.3	0	21	0
NA12144	PharmCAT	0.2	0	21	0
NA12145	PharmCAT	0.2	0	21	0
NA12146	PharmCAT	0.2	0	21	0
NA12154	PharmCAT	0.2	0	21	0
NA12155	PharmCAT	0.3	0	21	0
NA12156	PharmCAT	0.2	0	21	0
NA12234	PharmCAT	0.3	0	21	0
NA12236	PharmCAT	0.2	0	21	0
NA12239	PharmCAT	0.2	0	21	0
NA12248	PharmCAT	0.2	0	21	0
NA12249	PharmCAT	0.2	0	21	0
NA12264	PharmCAT	0.2	0	21	0
NA12272	PharmCAT	0.3	0	21	0
NA12273	PharmCAT	0.2	0	21	0
NA12274	PharmCAT	0.2	0	21	0
NA12275	PharmCAT	0.2	0	21	0
NA12282	PharmCAT	0.2	0	21	0
NA12283	PharmCAT	0.3	0	21	0
NA12286	PharmCAT	0.2	0	21	0
NA12287	PharmCAT	0.2	0	21	0
NA12329	PharmCAT	0.2	0	21	0
NA12335	PharmCAT	0.2	0	21	0
NA12336	PharmCAT	0.2	0	21	0
NA12340	PharmCAT	0.3	0	21	0
NA12341	PharmCAT	0.2	0	21	0
NA12342	PharmCAT	0.2	0	21	0
NA12343	PharmCAT	0.2	0	21	0
NA12344	PharmCAT	0.2	0	21	0
NA12347	PharmCAT	0.2	0	21	0
NA12348	PharmCAT	0.2	0	21	0
NA12376	PharmCAT	0.3	0	21	0
NA12383	PharmCAT	0.2	0	21	0
NA12386	PharmCAT	0.2	0	21	0
NA12399	PharmCAT	0.2	0	21	0
NA12400	PharmCAT	0.2	0	21	0
NA12413	PharmCAT	0.2	0	21	0
NA12414	PharmCAT	0.2	0	21	0
NA12485	PharmCAT	0.2	0	21	0
NA12489	PharmCAT	0.2	0	21	0
NA12546	PharmCAT	0.2	0	21	0
NA12707	PharmCAT	0.2	0	21	0
NA12716	PharmCAT	0.2	0	21	0
NA12717	PharmCAT	0.2	0	21	0
NA12718	PharmCAT	0.2	0	21	0
NA12739	PharmCAT	0.3	0	21	0
NA12740	PharmCAT	0.2	0	21	0
NA12748	PharmCAT	0.2	0	21	0
NA12749	PharmCAT	0.2	0	21	0
NA12750	PharmCAT	0.2	0	21	0
NA12751	PharmCAT	0.2	0	21	0
NA12752	PharmCAT	0.2	0	21	0
NA12753	PharmCAT	0.2	0	21	0
NA12760	PharmCAT	0.2	0	21	0
NA12761	PharmCAT	0.2	0	21	0
NA12762	PharmCAT	0.2	0	21	0
NA12763	PharmCAT	0.2	0	21	0
NA12766	PharmCAT	0.2	0	21	0
NA12767	PharmCAT	0.3	0	21	0
NA12775	PharmCAT	0.2	0	21	0
NA12776	PharmCAT	0.2	0	21	0
NA12777	PharmCAT	0.2	0	21	0
NA12778	PharmCAT	0.2	0	21	0
NA12801	PharmCAT	0.2	0	21	0
NA12802	PharmCAT	0.2	0	21	0
NA12812	PharmCAT	0.3	0	21	0
NA12813	PharmCAT	0.2	0	21	0
NA12814	PharmCAT	0.2	0	21	0
NA12815	PharmCAT	0.2	0	21	0
NA12817	PharmCAT	0.2	0	21	0
NA12818	PharmCAT	0.2	0	21	0
NA12827	PharmCAT	0.2	0	21	0
NA12828	PharmCAT	0.3	0	21	0
NA12829	PharmCAT	0.2	0	21	0
NA12830	PharmCAT	0.2	0	21	0
NA12832	PharmCAT	0.3	0	21	0
NA12842	PharmCAT	0.2	0	21	0
NA12843	PharmCAT	0.3	0	21	0
NA12864	PharmCAT	0.2	0	21	0
NA12865	PharmCAT	0.2	0	21	0
NA12872	PharmCAT	0.2	0	21	0
NA12873	PharmCAT	0.2	0	21	0
NA12874	PharmCAT	0.2	0	21	0
NA12875	PharmCAT	0.2	0	21	0
NA12877	PharmCAT	0.3	0	21	0
NA12878	PharmCAT	0.2	0	21	0
NA12889	PharmCAT	0.2	0	21	0
NA12890	PharmCAT	0.2	0	21	0
NA12891	PharmCAT	0.2	0	21	0
NA12892	PharmCAT	0.2	0	21	0
NA18484	PharmCAT	0.3	0	21	0
NA18485	PharmCAT	0.2	0	21	0
NA18486	PharmCAT	0.2	0	21	0
NA18487	PharmCAT	0.2	0	21	0
NA18488	PharmCAT	0.2	0	21	0
NA18489	PharmCAT	0.2	0	21	0
NA18497	PharmCAT	0.2	0	21	0
NA18498	PharmCAT	0.2	0	21	0
NA18499	PharmCAT	0.2	0	21	0
NA18500	PharmCAT	0.2	0	21	0
NA18501	PharmCAT	0.2	0	21	0
NA18502	PharmCAT	0.2	0	21	0
NA18503	PharmCAT	0.2	0	21	0
NA18504	PharmCAT	0.2	0	21	0
NA18505	PharmCAT	0.3	0	21	0
NA18506	PharmCAT	0.2	0	21	0
NA18507	PharmCAT	0.2	0	21	0
NA18508	PharmCAT	0.2	0	21	0
NA18510	PharmCAT	0.2	0	21	0
NA18511	PharmCAT	0.2	0	21	0
NA18515	PharmCAT	0.2	0	21	0
NA18516	PharmCAT	0.2	0	21	0
NA18517	PharmCAT	0.2	0	21	0
NA18518	PharmCAT	0.2	0	21	0
NA18519	PharmCAT	0.3	0	21	0
NA18520	PharmCAT	0.2	0	21	0
NA18521	PharmCAT	0.2	0	21	0
NA18522	PharmCAT	0.2	0	21	0
NA18523	PharmCAT	0.2	0	21	0
NA18525	PharmCAT	0.2	0	21	0
NA18526	PharmCAT	0.2	0	21	0
NA18528	PharmCAT	0.2	0	21	0
NA18530	PharmCAT	0.2	0	21	0
NA18531	PharmCAT	0.2	0	21	0
NA18532	PharmCAT	0.2	0	21	0
NA18533	PharmCAT	0.2	0	21	0
NA18534	PharmCAT	0.2	0	21	0
NA18535	PharmCAT	0.2	0	21	0
NA18536	PharmCAT	0.2	0	21	0
NA18537	PharmCAT	0.2	0	21	0
NA18538	PharmCAT	0.2	0	21	0
NA18539	PharmCAT	0.2	0	21	0
NA18541	PharmCAT	0.3	0	21	0
NA18542	PharmCAT	0.2	0	21	0
NA18543	PharmCAT	0.2	0	21	0
NA18544	PharmCAT	0.2	0	21	0
NA18545	PharmCAT	0.2	0	21	0
NA18546	PharmCAT	0.2	0	21	0
NA18547	PharmCAT	0.2	0	21	0
NA18548	PharmCAT	0.3	0	21	0
NA18549	PharmCAT	0.2	0	21	0
NA18550	PharmCAT	0.2	0	21	0
NA18552	PharmCAT	0.2	0	21	0
NA18553	PharmCAT	0.2	0	21	0
NA18555	PharmCAT	0.2	0	21	0
NA18557	PharmCAT	0.2	0	21	0
NA18558	PharmCAT	0.2	0	21	0
NA18559	PharmCAT	0.2	0	21	0
